Year,Month,Day,Hour,Minute,Cloud Type,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,GHI
2017,10,10,10,30,0,44.19,0.133,1.7,0.705,135.1,16.59,27,980,771
2017,10,10,11,0,0,42.05,0.133,1.7,0.723,163.8,17.01,28,980,800
2017,10,10,11,30,0,41.05,0.133,1.8,0.748,163.8,17,28,980,814
2017,10,10,12,0,1,41.27,0.133,2,0.773,191.4,17.5,29,980,807
2017,10,10,12,30,1,42.68,0.133,2.2,0.796,191.4,17.5,29,980,785
2017,10,10,13,0,1,45.18,0.133,2.5,0.82,211.3,18.86,29,980,749
2017,10,10,13,30,1,48.59,0.133,2.7,0.841,211.3,19.99,28,980,695
2017,10,10,14,0,0,52.74,0.133,3,0.863,223.4,21.56,28,980,624
2017,10,10,14,30,1,57.45,0.133,3.2,0.886,223.4,22.86,27,980,541
2017,10,10,15,0,0,62.6,0.133,3.4,0.909,232.7,25.05,27,980,447
2017,10,10,15,30,0,68.08,0.133,3.5,0.93,232.7,26.58,26,980,345
2017,10,10,16,0,0,73.81,0.133,3.7,0.952,244.4,32.12,25,980,239
2017,10,10,16,30,1,79.72,0.133,3.3,0.973,244.4,36.24,23,980,134
2017,10,10,17,0,1,85.76,0.133,2.9,0.994,262.5,48.66,21,980,42
2017,10,10,17,30,3,91.9,0.133,2.5,1.02,262.5,51.78,20,980,0
2017,10,10,18,0,0,98.09,0.133,2.3,1.046,280.2,63.11,19,980,0
2017,10,10,18,30,1,104.31,0.133,1.9,1.07,280.2,67.21,18,980,0
2017,10,10,19,0,0,110.52,0.133,1.5,1.095,293.4,71.01,18,980,0
2017,10,10,19,30,0,116.68,0.133,1.2,1.107,293.4,71.01,18,980,0
2017,10,10,20,0,0,122.75,0.133,1,1.12,293.3,72.09,18,980,0
2017,10,10,20,30,0,128.68,0.133,0.9,1.124,293.3,72.09,18,980,0
2017,10,10,21,0,0,134.37,0.133,0.8,1.128,279.6,72.94,18,980,0
2017,10,10,21,30,0,139.72,0.133,0.7,1.128,279.6,72.94,17,980,0
2017,10,10,22,0,0,144.55,0.133,0.6,1.129,269.6,73.91,17,980,0
2017,10,10,22,30,0,148.61,0.133,0.5,1.123,269.6,78.74,17,980,0
2017,10,10,23,0,8,151.54,0.133,0.5,1.117,267,79.47,17,980,0
2017,10,10,23,30,8,152.98,0.133,0.4,1.109,267,79.46,17,980,0
2017,10,11,0,0,8,152.68,0.133,0.4,1.101,272,79.87,17,980,0
2017,10,11,0,30,7,150.7,0.133,0.3,1.087,272,79.86,17,980,0
2017,10,11,1,0,1,147.34,0.133,0.3,1.073,291.2,79.07,17,980,0
2017,10,11,1,30,1,142.99,0.133,0.3,1.057,291.2,79.05,17,980,0
2017,10,11,2,0,1,137.96,0.133,0.3,1.043,341.1,77.16,17,980,0
2017,10,11,2,30,0,132.48,0.133,0.4,1.031,341.1,77.15,17,980,0
2017,10,11,3,0,0,126.7,0.133,0.6,1.018,2.9,74.49,17,980,0
2017,10,11,3,30,0,120.72,0.133,0.6,1.002,2.9,79.4,16,980,0
2017,10,11,4,0,1,114.62,0.133,0.7,0.987,19.9,74.97,16,980,0
2017,10,11,4,30,1,108.45,0.133,0.7,0.971,19.9,74.97,16,980,0
2017,10,11,5,0,1,102.24,0.133,0.8,0.955,37.8,69.34,16,980,0
2017,10,11,5,30,1,96.04,0.133,0.8,0.939,37.8,69.34,16,980,0
2017,10,11,6,0,3,89.86,0.133,0.8,0.924,57.1,63,16,980,0
2017,10,11,6,30,3,83.77,0.133,0.8,0.923,57.1,59.12,17,980,74
2017,10,11,7,0,1,77.78,0.133,0.9,0.923,73.6,47.69,18,980,174
2017,10,11,7,30,0,71.95,0.133,0.8,0.942,73.6,44.82,19,980,281
2017,10,11,8,0,1,66.32,0.133,0.7,0.962,159.8,36.63,21,980,385
2017,10,11,8,30,0,60.97,0.133,1.3,0.987,159.8,34.45,22,980,483
2017,10,11,9,0,0,55.98,0.133,2,1.012,208.8,31.99,23,980,571
2017,10,11,9,30,0,51.48,0.133,2.4,1.037,208.8,31.99,23,980,647
2017,10,11,10,0,0,47.6,0.133,2.9,1.062,219.3,32.2,24,980,709
2017,10,11,10,30,0,44.52,0.133,3.2,1.086,219.3,32.2,24,980,756
2017,10,11,11,0,0,42.41,0.133,3.5,1.11,226.8,31.92,25,980,786
2017,10,11,11,30,1,41.43,0.133,3.7,1.125,226.8,31.92,25,980,800
2017,10,11,12,0,0,41.65,0.133,3.9,1.14,233.5,32.72,25,980,796
2017,10,11,12,30,0,43.06,0.133,3.8,1.134,233.5,34.74,24,980,776
2017,10,11,13,0,0,45.55,0.133,3.8,1.129,235.2,34.61,24,980,739
2017,10,11,13,30,0,48.95,0.133,3.7,1.115,235.2,34.6,24,980,686
2017,10,11,14,0,0,53.08,0.133,3.6,1.101,233,33.95,24,980,619
2017,10,11,14,30,1,57.78,0.133,3.5,1.09,233,36.06,23,980,538
2017,10,11,15,0,0,62.91,0.133,3.4,1.08,230.7,35.93,23,980,446
2017,10,11,15,30,0,68.38,0.133,3.2,1.066,230.7,38.19,22,980,345
2017,10,11,16,0,0,74.09,0.133,3,1.052,231.1,39.15,22,980,240
2017,10,11,16,30,1,79.99,0.133,2.4,1.038,231.1,44.3,20,980,135
2017,10,11,17,0,1,86.03,0.133,1.9,1.024,240.7,51.78,18,980,42
2017,10,11,17,30,0,92.16,0.133,1.5,1.012,240.7,58.76,17,980,0
2017,10,11,18,0,0,98.35,0.133,1.2,1,256.3,71.72,16,980,0
2017,10,11,18,30,0,104.57,0.133,0.9,0.992,256.3,76.5,15,980,0
2017,10,11,19,0,0,110.78,0.133,0.7,0.985,271.5,81.94,15,980,0
2017,10,11,19,30,0,116.95,0.133,0.4,0.977,271.5,81.95,15,980,0
2017,10,11,20,0,0,123.03,0.133,0.2,0.969,286.5,82.84,15,980,0
2017,10,11,20,30,0,128.96,0.133,0.3,0.96,286.5,82.84,15,980,0
2017,10,11,21,0,0,134.67,0.133,0.4,0.951,95.9,81.95,15,980,0
2017,10,11,21,30,0,140.04,0.133,0.6,0.944,95.9,81.94,15,980,0
2017,10,11,22,0,1,144.89,0.133,0.9,0.938,105.2,80.81,15,980,0
2017,10,11,22,30,1,148.97,0.133,0.9,0.939,105.2,80.8,15,980,0
2017,10,11,23,0,1,151.92,0.133,1,0.94,107.5,79.62,15,980,0
2017,10,11,23,30,1,153.36,0.133,0.9,0.954,107.5,79.61,15,980,0
2017,10,12,0,0,1,153.04,0.133,0.9,0.968,101.9,78.24,15,980,0
2017,10,12,0,30,1,151.02,0.133,0.9,0.993,101.9,83.49,14,980,0
2017,10,12,1,0,1,147.63,0.133,0.9,1.018,86.4,83.28,14,980,0
2017,10,12,1,30,1,143.24,0.133,0.9,1.044,86.4,83.28,14,980,0
2017,10,12,2,0,1,138.18,0.133,1,1.07,72.5,83.7,14,980,0
2017,10,12,2,30,1,132.68,0.133,1,1.092,72.5,89.37,13,980,0
2017,10,12,3,0,1,126.88,0.133,1.1,1.115,60.6,88.43,13,980,0
2017,10,12,3,30,1,120.89,0.133,1.1,1.136,60.6,88.44,13,980,0
2017,10,12,4,0,1,114.78,0.133,1.1,1.158,50.7,86.93,13,980,0
2017,10,12,4,30,1,108.6,0.133,1.1,1.174,50.7,86.94,12,980,0
2017,10,12,5,0,1,102.39,0.133,1.2,1.191,46.5,85.72,12,980,0
2017,10,12,5,30,1,96.19,0.133,1.2,1.2,46.5,85.73,12,980,0
2017,10,12,6,0,1,90.03,0.133,1.2,1.209,44.3,84.79,13,980,0
2017,10,12,6,30,1,83.94,0.133,1.6,1.209,44.3,79.44,14,980,65
2017,10,12,7,0,0,77.96,0.133,2,1.209,34.4,68.46,16,980,158
2017,10,12,7,30,0,72.14,0.133,1.7,1.2,34.4,64.23,17,980,260
2017,10,12,8,0,0,66.53,0.133,1.5,1.191,13.7,53.11,18,980,361
2017,10,12,8,30,0,61.19,0.133,1.3,1.176,13.7,49.89,20,980,457
2017,10,12,9,0,0,56.23,0.133,1.1,1.162,340.7,38.76,22,980,545
2017,10,12,9,30,0,51.75,0.133,1.1,1.142,340.7,36.46,23,980,621
2017,10,12,10,0,0,47.9,0.133,1.2,1.123,284.6,32.08,24,980,694
2017,10,12,10,30,0,44.85,0.133,1.5,1.109,284.6,30.2,25,980,741
2017,10,12,11,0,0,42.76,0.133,1.8,1.096,257.4,27.18,26,980,772
2017,10,12,11,30,0,41.8,0.133,2.2,1.092,257.4,27.17,26,980,786
2017,10,12,12,0,0,42.03,0.133,2.7,1.089,247.4,26.91,26,980,782
2017,10,12,12,30,1,43.44,0.133,3,1.087,247.4,26.9,26,980,762
2017,10,12,13,0,0,45.92,0.133,3.3,1.085,245.6,27.5,26,980,727
2017,10,12,13,30,0,49.3,0.133,3.4,1.085,245.6,27.49,26,980,674
2017,10,12,14,0,0,53.42,0.133,3.6,1.085,245.3,28.44,26,980,605
2017,10,12,14,30,0,58.1,0.133,3.6,1.089,245.3,30.18,25,980,524
2017,10,12,15,0,0,63.22,0.133,3.7,1.093,245.3,31.69,25,980,431
2017,10,12,15,30,1,68.67,0.133,3.6,1.098,245.3,33.66,24,980,331
2017,10,12,16,0,0,74.37,0.133,3.6,1.104,244.4,38.65,23,980,225
2017,10,12,16,30,1,80.27,0.133,3.3,1.109,244.4,43.7,21,980,123
2017,10,12,17,0,1,86.3,0.133,3,1.115,245.9,56.25,19,980,35
2017,10,12,17,30,0,92.42,0.133,2.7,1.117,245.9,59.92,18,980,0
2017,10,12,18,0,0,98.61,0.133,2.4,1.121,250.8,69.76,17,980,0
2017,10,12,18,30,0,104.83,0.133,2,1.122,250.8,69.78,17,980,0
2017,10,12,19,0,0,111.04,0.133,1.6,1.124,255.3,70.65,17,980,0
2017,10,12,19,30,1,117.21,0.133,1.2,1.123,255.3,70.67,16,980,0
2017,10,12,20,0,1,123.3,0.133,0.8,1.123,266.3,68.61,16,980,0
2017,10,12,20,30,0,129.24,0.133,0.6,1.119,266.3,73.15,16,980,0
2017,10,12,21,0,0,134.96,0.133,0.4,1.115,287.9,70.18,16,980,0
2017,10,12,21,30,0,140.35,0.133,0.3,1.105,287.9,74.84,15,980,0
2017,10,12,22,0,1,145.23,0.133,0.2,1.096,3,71.11,15,980,0
2017,10,12,22,30,0,149.33,0.133,0.3,1.087,3,71.1,15,980,0
2017,10,12,23,0,1,152.29,0.133,0.5,1.078,40.1,66.44,15,980,0
2017,10,12,23,30,1,153.74,0.133,0.5,1.071,40.1,66.43,15,980,0
2017,10,13,0,0,0,153.4,0.133,0.6,1.064,42.5,61.4,15,980,0
2017,10,13,0,30,0,151.35,0.133,0.6,1.059,42.5,61.4,15,980,0
2017,10,13,1,0,1,147.91,0.133,0.7,1.055,30.5,56.51,15,980,0
2017,10,13,1,30,0,143.49,0.133,0.7,1.049,30.5,60.3,14,980,0
2017,10,13,2,0,1,138.4,0.133,0.7,1.045,12.6,55.86,14,980,0
2017,10,13,2,30,0,132.87,0.133,0.8,1.036,12.6,55.86,14,980,0
2017,10,13,3,0,1,127.06,0.133,0.9,1.028,5.7,52.69,14,980,0
2017,10,13,3,30,1,121.06,0.133,0.9,1.018,5.7,52.7,14,980,0
2017,10,13,4,0,1,114.94,0.133,1,1.01,5.2,50.13,14,980,0
2017,10,13,4,30,1,108.76,0.133,1,1,5.2,50.13,13,980,0
2017,10,13,5,0,1,102.55,0.133,1,0.993,5.4,48,13,980,0
2017,10,13,5,30,1,96.35,0.133,1,0.982,5.4,48,13,980,0
2017,10,13,6,0,1,90.19,0.133,1,0.971,5.9,46.3,14,980,0
2017,10,13,6,30,1,84.11,0.133,1.2,0.959,5.9,43.39,15,980,63
2017,10,13,7,0,1,78.14,0.133,1.5,0.947,13.9,37.6,17,980,159
2017,10,13,7,30,1,72.33,0.133,1.3,0.936,13.9,35.29,18,980,263
2017,10,13,8,0,1,66.73,0.133,1.2,0.926,13.2,31.09,19,980,366
2017,10,13,8,30,0,61.42,0.133,0.9,0.917,13.2,29.22,21,980,463
2017,10,13,9,0,0,56.48,0.133,0.6,0.908,291.1,25.62,23,980,551
2017,10,13,9,30,0,52.03,0.133,1.1,0.901,291.1,24.11,24,980,628
2017,10,13,10,0,0,48.2,0.133,1.6,0.894,248.4,22.97,25,980,697
2017,10,13,10,30,0,45.17,0.133,2,0.889,248.4,22.96,25,980,745
2017,10,13,11,0,0,43.11,0.133,2.4,0.884,242.2,22.15,26,980,775
2017,10,13,11,30,0,42.17,0.133,2.7,0.882,242.2,22.14,26,980,789
2017,10,13,12,0,0,42.41,0.133,3,0.88,241.8,21.84,27,980,785
2017,10,13,12,30,1,43.82,0.133,3.3,0.88,241.8,21.83,26,980,764
2017,10,13,13,0,1,46.28,0.133,3.6,0.88,243.6,23.48,26,980,723
2017,10,13,13,30,0,49.65,0.133,3.7,0.879,243.6,24.91,26,980,669
2017,10,13,14,0,1,53.75,0.133,3.9,0.879,245.7,26.71,26,980,600
2017,10,13,14,30,0,58.42,0.133,3.9,0.873,245.7,28.35,25,980,518
2017,10,13,15,0,0,63.52,0.133,3.9,0.868,247,29.65,25,980,425
2017,10,13,15,30,0,68.96,0.133,3.7,0.859,247,31.48,24,980,325
2017,10,13,16,0,0,74.65,0.133,3.6,0.85,246.9,35.6,23,980,220
2017,10,13,16,30,1,80.54,0.133,3,0.841,246.9,40.24,21,980,118
2017,10,13,17,0,1,86.56,0.133,2.4,0.832,250,51,19,980,31
2017,10,13,17,30,1,92.68,0.133,1.9,0.821,250,54.33,18,980,0
2017,10,13,18,0,1,98.87,0.133,1.5,0.811,260.8,60.93,17,980,0
2017,10,13,18,30,1,105.08,0.133,1.1,0.802,260.8,64.95,16,980,0
2017,10,13,19,0,1,111.29,0.133,0.8,0.793,288.9,63.78,16,980,0
2017,10,13,19,30,1,117.47,0.133,0.6,0.783,288.9,63.79,16,980,0
2017,10,13,20,0,1,123.56,0.133,0.4,0.774,346,61.57,16,980,0
2017,10,13,20,30,0,129.52,0.133,0.4,0.763,346,65.67,15,980,0
2017,10,13,21,0,1,135.25,0.133,0.5,0.753,42.7,63.79,15,980,0
2017,10,13,21,30,0,140.66,0.133,0.5,0.743,42.7,63.78,15,980,0
2017,10,13,22,0,0,145.56,0.133,0.6,0.734,40.4,61.22,15,980,0
2017,10,13,22,30,0,149.68,0.133,0.6,0.725,40.4,61.21,15,980,0
2017,10,13,23,0,1,152.67,0.133,0.7,0.717,35,58.96,15,980,0
2017,10,13,23,30,1,154.11,0.133,0.8,0.709,35,62.91,14,980,0
2017,10,14,0,0,0,153.76,0.133,0.9,0.701,28.9,60.99,14,980,0
2017,10,14,0,30,0,151.67,0.133,1,0.684,28.9,60.99,14,980,0
2017,10,14,1,0,1,148.19,0.133,1.1,0.668,20.8,58.19,14,980,0
2017,10,14,1,30,1,143.73,0.133,1.2,0.643,20.8,58.18,14,980,0
2017,10,14,2,0,0,138.62,0.133,1.3,0.618,23.7,55.12,14,980,0
2017,10,14,2,30,0,133.07,0.133,1.4,0.594,23.7,58.84,13,980,0
2017,10,14,3,0,0,127.24,0.133,1.5,0.57,32.1,56.44,13,980,0
2017,10,14,3,30,1,121.22,0.133,1.7,0.552,32.1,56.44,13,980,0
2017,10,14,4,0,1,115.1,0.133,1.9,0.535,38,54.55,13,980,0
2017,10,14,4,30,1,108.91,0.133,2.1,0.523,38,54.56,13,980,0
2017,10,14,5,0,1,102.7,0.133,2.4,0.512,40.7,52.65,13,980,0
2017,10,14,5,30,1,96.51,0.133,2.7,0.504,40.7,52.66,13,980,0
2017,10,14,6,0,1,90.35,0.133,3,0.497,42,49.92,13,980,0
2017,10,14,6,30,3,84.28,0.133,3.3,0.491,42,43.83,15,980,64
2017,10,14,7,0,3,78.32,0.133,3.6,0.485,42.6,35.96,17,980,163
2017,10,14,7,30,0,72.53,0.133,3.6,0.484,42.6,31.7,19,980,269
2017,10,14,8,0,0,66.94,0.133,3.6,0.484,46.2,26.24,21,980,375
2017,10,14,8,30,0,61.65,0.133,3.5,0.488,46.2,23.22,23,980,474
2017,10,14,9,0,0,56.73,0.133,3.4,0.493,57.5,20.58,25,980,564
2017,10,14,9,30,0,52.3,0.133,3,0.505,57.5,19.39,26,980,641
2017,10,14,10,0,0,48.5,0.133,2.6,0.517,71.9,15.21,27,980,709
2017,10,14,10,30,0,45.5,0.133,2.3,0.532,71.9,15.2,28,980,756
2017,10,14,11,0,0,43.47,0.133,2,0.547,86,14.62,29,980,786
2017,10,14,11,30,0,42.53,0.133,1.8,0.563,86,14.61,29,980,799
2017,10,14,12,0,0,42.78,0.133,1.6,0.58,97.6,14.71,30,980,794
2017,10,14,12,30,0,44.19,0.133,1.4,0.6,97.6,14.7,30,980,772
2017,10,14,13,0,1,46.65,0.133,1.2,0.62,105.1,15.95,30,980,732
2017,10,14,13,30,1,50,0.133,1,0.644,105.1,15.94,30,980,677
2017,10,14,14,0,1,54.08,0.133,0.9,0.668,99.9,16.98,30,980,605
2017,10,14,14,30,1,58.73,0.133,0.9,0.695,99.9,17.99,29,980,522
2017,10,14,15,0,1,63.82,0.133,0.9,0.722,81.4,18.73,29,980,427
2017,10,14,15,30,1,69.25,0.133,0.7,0.745,81.4,19.85,28,980,325
2017,10,14,16,0,1,74.93,0.133,0.5,0.768,25.2,22.67,27,980,219
2017,10,14,16,30,1,80.8,0.133,0.6,0.782,25.2,25.54,25,980,116
2017,10,14,17,0,1,86.82,0.133,0.8,0.797,6.3,31.16,23,980,29
2017,10,14,17,30,1,92.94,0.133,1,0.8,6.3,33.13,22,980,0
2017,10,14,18,0,1,99.12,0.133,1.3,0.804,23.8,36.1,21,980,0
2017,10,14,18,30,1,105.33,0.133,1.5,0.8,23.8,36.11,21,980,0
2017,10,14,19,0,1,111.54,0.133,1.7,0.797,35.1,35.08,21,980,0
2017,10,14,19,30,1,117.72,0.133,1.8,0.788,35.1,37.32,20,980,0
2017,10,14,20,0,1,123.82,0.133,1.9,0.78,44.3,35.23,20,980,0
2017,10,14,20,30,1,129.79,0.133,2,0.768,44.3,35.24,20,980,0
2017,10,14,21,0,1,135.54,0.133,2.2,0.757,51.1,33.12,20,980,0
2017,10,14,21,30,1,140.96,0.133,2.3,0.745,51.1,33.12,20,980,0
2017,10,14,22,0,0,145.88,0.133,2.4,0.734,59.8,31.42,20,980,0
2017,10,14,22,30,0,150.03,0.133,2.3,0.72,59.8,33.44,19,980,0
2017,10,14,23,0,0,153.04,0.133,2.2,0.707,64.6,32.36,19,980,0
2017,10,14,23,30,0,154.49,0.133,2.1,0.694,64.6,32.37,19,980,0
2017,10,15,0,0,0,154.11,0.133,2.1,0.681,64.5,31.78,19,980,0
2017,10,15,0,30,0,151.99,0.133,2.1,0.667,64.5,31.78,18,980,0
2017,10,15,1,0,1,148.47,0.133,2.1,0.654,62.1,30.13,18,980,0
2017,10,15,1,30,0,143.98,0.133,2.1,0.639,62.1,30.13,18,980,0
2017,10,15,2,0,0,138.83,0.133,2.1,0.625,59.6,27.51,18,990,0
2017,10,15,2,30,0,133.26,0.133,2.2,0.612,59.6,27.51,18,990,0
2017,10,15,3,0,0,127.41,0.133,2.3,0.599,57.5,25.63,19,990,0
2017,10,15,3,30,0,121.39,0.133,2.4,0.591,57.5,25.63,18,990,0
2017,10,15,4,0,0,115.26,0.133,2.5,0.584,56.8,24.73,18,990,0
2017,10,15,4,30,0,109.07,0.133,2.5,0.58,56.8,26.34,18,990,0
2017,10,15,5,0,1,102.86,0.133,2.6,0.576,54.6,25.85,18,990,0
2017,10,15,5,30,1,96.67,0.133,2.9,0.575,54.6,25.86,18,990,0
2017,10,15,6,0,1,90.51,0.133,3.2,0.574,52.6,25.5,18,990,0
2017,10,15,6,30,1,84.45,0.133,3.9,0.578,52.6,23.96,19,990,66
2017,10,15,7,0,1,78.5,0.133,4.6,0.583,51.4,21.17,21,990,166
2017,10,15,7,30,0,72.72,0.133,5,0.589,51.4,19.92,22,990,274
2017,10,15,8,0,0,67.15,0.133,5.4,0.595,55.7,17.94,24,990,379
2017,10,15,8,30,0,61.88,0.133,5,0.599,55.7,16.89,25,990,478
2017,10,15,9,0,0,56.98,0.133,4.7,0.603,66.4,15.1,27,990,568
2017,10,15,9,30,0,52.58,0.133,4.1,0.607,66.4,14.24,28,990,645
2017,10,15,10,0,0,48.81,0.133,3.6,0.611,78.8,11.89,30,990,710
2017,10,15,10,30,0,45.83,0.133,3,0.616,78.8,11.23,31,990,757
2017,10,15,11,0,0,43.82,0.133,2.5,0.621,94,9.72,32,990,788
2017,10,15,11,30,0,42.9,0.133,2.1,0.627,94,9.72,32,990,802
2017,10,15,12,0,0,43.16,0.133,1.7,0.634,116.5,9.07,33,990,798
2017,10,15,12,30,1,44.56,0.133,1.5,0.643,116.5,9.07,33,990,776
2017,10,15,13,0,1,47.01,0.133,1.3,0.653,151.8,9.76,33,990,738
2017,10,15,13,30,1,50.35,0.133,1.3,0.667,151.8,10.32,32,980,683
2017,10,15,14,0,0,54.41,0.133,1.3,0.682,190.5,11.77,32,980,613
2017,10,15,14,30,0,59.05,0.133,1.4,0.706,190.5,12.45,31,980,530
2017,10,15,15,0,1,64.12,0.133,1.6,0.73,220.4,14.76,31,980,435
2017,10,15,15,30,1,69.53,0.133,1.8,0.758,220.4,15.63,30,980,332
2017,10,15,16,0,1,75.2,0.133,2,0.787,247.7,20.89,29,980,225
2017,10,15,16,30,1,81.07,0.133,2,0.812,247.7,23.49,27,980,120
2017,10,15,17,0,1,87.07,0.133,2.1,0.838,267.4,31.72,25,990,30
2017,10,15,17,30,0,93.19,0.133,1.8,0.853,267.4,33.7,24,990,0
2017,10,15,18,0,1,99.36,0.133,1.5,0.869,295.7,38.6,23,990,0
2017,10,15,18,30,1,105.58,0.133,1.1,0.873,295.7,41.04,22,990,0
2017,10,15,19,0,0,111.79,0.133,0.8,0.878,349.8,42.8,21,990,0
2017,10,15,19,30,0,117.97,0.133,0.8,0.876,349.8,42.81,21,990,0
2017,10,15,20,0,0,124.08,0.133,0.8,0.875,26.9,39.9,21,990,0
2017,10,15,20,30,0,130.05,0.133,0.9,0.871,26.9,39.9,21,990,0
2017,10,15,21,0,0,135.82,0.133,1,0.868,39.9,35.6,21,990,0
2017,10,15,21,30,0,141.26,0.133,1,0.863,39.9,35.6,21,990,0
2017,10,15,22,0,0,146.2,0.133,1.1,0.859,44.9,31.61,21,990,0
2017,10,15,22,30,0,150.38,0.133,1.1,0.85,44.9,31.61,21,990,0
2017,10,15,23,0,0,153.4,0.133,1.2,0.842,42.4,28.34,21,990,0
2017,10,15,23,30,8,154.86,0.133,1.2,0.83,42.4,28.34,20,990,0
2017,10,16,0,0,8,154.46,0.133,1.2,0.818,38.5,25.51,20,990,0
2017,10,16,0,30,7,152.31,0.133,1.2,0.8,38.5,27.13,20,990,0
2017,10,16,1,0,8,148.75,0.133,1.3,0.783,32.5,25.39,20,990,0
2017,10,16,1,30,7,144.22,0.133,1.3,0.766,32.5,25.39,20,990,0
2017,10,16,2,0,8,139.04,0.133,1.4,0.749,27.6,24.97,20,990,0
2017,10,16,2,30,8,133.45,0.133,1.5,0.746,27.6,26.57,19,990,0
2017,10,16,3,0,7,127.59,0.133,1.6,0.744,27.7,26.38,19,990,0
2017,10,16,3,30,7,121.56,0.133,1.6,0.765,27.7,26.38,19,990,0
2017,10,16,4,0,7,115.42,0.133,1.7,0.787,31.3,26.34,19,990,0
2017,10,16,4,30,8,109.23,0.133,1.7,0.829,31.3,26.34,19,990,0
2017,10,16,5,0,1,103.02,0.133,1.8,0.872,36.6,26.26,19,990,0
2017,10,16,5,30,1,96.82,0.133,1.8,0.915,36.6,26.27,19,990,0
2017,10,16,6,0,1,90.68,0.133,1.8,0.959,41.6,26.26,19,990,0
2017,10,16,6,30,1,84.62,0.133,2.1,0.984,41.6,23.2,21,990,64
2017,10,16,7,0,1,78.69,0.133,2.5,1.01,48.7,21.08,23,990,162
2017,10,16,7,30,1,72.92,0.133,2.8,1.016,48.7,18.68,25,990,267
2017,10,16,8,0,0,67.37,0.133,3.2,1.022,52,16.23,27,990,371
2017,10,16,8,30,1,62.11,0.133,2.4,1.016,52,14.44,29,990,468
2017,10,16,9,0,0,57.23,0.133,1.7,1.01,47.4,11.06,31,990,557
2017,10,16,9,30,1,52.86,0.133,1.3,0.998,47.4,10.44,32,990,633
2017,10,16,10,0,1,49.11,0.133,1,0.987,332.5,9.22,33,990,696
2017,10,16,10,30,1,46.16,0.133,1.3,0.974,332.5,9.21,33,990,743
2017,10,16,11,0,0,44.17,0.133,1.7,0.962,302.1,9.35,34,990,774
2017,10,16,11,30,0,43.27,0.133,2,0.952,302.1,9.34,34,990,788
2017,10,16,12,0,1,43.53,0.133,2.3,0.943,294.8,10.26,34,980,784
2017,10,16,12,30,1,44.93,0.133,2.5,0.942,294.8,10.25,34,980,763
2017,10,16,13,0,1,47.37,0.133,2.7,0.942,290.7,11.23,34,980,724
2017,10,16,13,30,1,50.69,0.133,2.8,0.951,290.7,11.87,33,980,670
2017,10,16,14,0,0,54.74,0.133,3,0.961,287.4,13.31,33,980,601
2017,10,16,14,30,1,59.36,0.133,3.1,0.973,287.4,14.08,32,980,519
2017,10,16,15,0,1,64.42,0.133,3.2,0.985,287.5,15.99,32,980,425
2017,10,16,15,30,1,69.82,0.133,3,0.994,287.5,17.93,30,980,324
2017,10,16,16,0,1,75.47,0.133,2.8,1.004,287,22.13,29,980,219
2017,10,16,16,30,1,81.33,0.133,2.5,1.012,287,24.88,27,980,115
2017,10,16,17,0,1,87.33,0.133,2.3,1.018,295.7,29.43,26,980,27
2017,10,16,17,30,0,93.43,0.133,2,1.025,295.7,31.24,25,980,0
2017,10,16,18,0,0,99.61,0.133,1.7,1.032,314.7,34.43,24,980,0
2017,10,16,18,30,0,105.82,0.133,1.5,1.044,314.7,36.58,23,980,0
2017,10,16,19,0,0,112.03,0.133,1.3,1.057,346.8,35.49,23,980,0
2017,10,16,19,30,0,118.22,0.133,1.2,1.072,346.8,37.72,22,980,0
2017,10,16,20,0,0,124.33,0.133,1.1,1.088,13.9,34.83,22,980,0
2017,10,16,20,30,0,130.32,0.133,1.1,1.103,13.9,34.83,22,980,0
2017,10,16,21,0,0,136.1,0.133,1.1,1.118,30.5,31.85,22,980,0
2017,10,16,21,30,0,141.56,0.133,1.1,1.136,30.5,31.84,21,980,0
2017,10,16,22,0,0,146.52,0.133,1.2,1.155,40.1,28.99,21,980,0
2017,10,16,22,30,0,150.72,0.133,1.2,1.178,40.1,30.82,21,980,0
2017,10,16,23,0,0,153.77,0.133,1.3,1.201,42.4,28.17,21,980,0
2017,10,16,23,30,0,155.23,0.133,1.3,1.227,42.4,28.17,21,980,0
2017,10,17,0,0,0,154.82,0.133,1.4,1.254,41.1,25.49,21,980,0
2017,10,17,0,30,0,152.62,0.133,1.4,1.279,41.1,25.49,21,980,0
2017,10,17,1,0,0,149.03,0.133,1.5,1.304,40.6,23.21,21,980,0
2017,10,17,1,30,0,144.46,0.133,1.5,1.33,40.6,23.21,21,980,0
2017,10,17,2,0,0,139.25,0.133,1.5,1.356,39.8,22.05,21,980,0
2017,10,17,2,30,0,133.64,0.133,1.5,1.382,39.8,22.05,21,980,0
2017,10,17,3,0,0,127.77,0.133,1.6,1.408,38.2,21.5,21,980,0
2017,10,17,3,30,1,121.72,0.133,1.6,1.418,38.2,21.5,21,980,0
2017,10,17,4,0,8,115.58,0.133,1.6,1.429,37.8,21.19,21,980,0
2017,10,17,4,30,1,109.38,0.133,1.6,1.428,37.8,21.19,21,980,0
2017,10,17,5,0,1,103.17,0.133,1.6,1.427,39.9,20.98,21,980,0
2017,10,17,5,30,7,96.98,0.133,1.5,1.434,39.9,20.98,21,980,0
